Timestamp,speed_over_ground,Longitude,Latitude,engine_fuel_rate
2023-01-30 23:07:40,3.86,43.388862,-13.264735,18.81
2023-01-30 23:07:41,4.86,44.202236,-12.867001,24.77
2023-01-30 23:07:42,3.98,45.015621,-12.46926,19.44
2023-01-30 23:07:43,4.88,45.828996,-12.071529,24.79
2023-01-30 23:07:44,4.56,46.64238,-11.673793,
2023-01-30 23:07:45,5.08,47.455762,-11.276059,25.89
2023-01-30 23:07:46,4.2,48.269143,-10.878323,20.57
2023-01-30 23:07:47,4.73,49.082527,-10.480585,23.7
2023-01-30 23:07:48,5.2,49.895904,-10.082849,26.47
2023-01-30 23:07:49,4.8,50.709286,-9.68512,24.02
2023-01-30 23:07:50,4.95,51.522665,-9.287381,24.88
2023-01-30 23:07:51,5.07,52.336047,-8.889647,25.55
2023-01-30 23:07:52,4.87,53.149426,-8.491914,24.3
2023-01-30 23:07:53,5.09,53.962805,-8.094176,25.58
2023-01-30 23:07:54,5.1,54.776192,-7.696448,25.58
2023-01-30 23:07:55,5.46,55.589573,-7.298715,27.7
2023-01-30 23:07:56,4.65,56.402953,-6.900972,22.8
2023-01-30 23:07:57,4.94,57.216333,-6.503242,24.48
2023-01-30 23:07:58,5.65,58.029713,-6.105503,28.7
2023-01-30 23:07:59,5.64,58.843098,-5.707768,28.59
2023-01-30 23:08:00,5.25,59.656476,-5.310041,26.21
2023-01-30 23:08:01,5.47,,-4.912298,27.47
2023-01-30 23:08:02,5.17,61.283233,-4.514568,25.63
2023-01-30 23:08:03,5.13,62.096617,,25.34
2023-01-30 23:08:04,5.45,62.909998,-3.719096,27.21
2023-01-30 23:08:05,5.39,63.723379,-3.321358,26.8
2023-01-30 23:08:06,5.67,64.536762,-2.923633,28.43
2023-01-30 23:08:08,6.16,66.163524,-2.128156,31.27
2023-01-30 23:08:09,6.21,66.976906,-1.730421,31.54
2023-01-30 23:08:10,5.97,67.790287,-1.332687,30.05
2023-01-30 23:08:11,5.86,68.603667,-0.934958,29.34
2023-01-30 23:08:12,5.68,69.41705,-0.537221,28.21
2023-01-30 23:08:13,6.23,70.230422,-0.139486,31.46
2023-01-30 23:08:14,6.15,71.043805,0.258254,30.93
2023-01-30 23:08:15,5.68,71.857184,0.655983,28.06
2023-01-30 23:08:16,6.47,72.670571,1.053717,32.76
2023-01-30 23:08:17,6.43,73.483954,1.451459,32.47
2023-01-30 23:08:18,6.61,74.297328,1.849185,33.5
2023-01-30 23:08:19,6.43,75.110716,2.246929,32.38
2023-01-30 23:08:20,6.37,75.924088,2.644661,31.96
2023-01-30 23:08:21,6.22,76.737478,3.042397,31.02
2023-01-30 23:08:22,6.78,77.550853,3.440127,34.33
2023-01-30 23:08:23,6.76,78.364231,3.837859,34.17
2023-01-30 23:08:24,5.99,79.177616,4.235601,29.5
2023-01-30 23:08:25,6.02,79.990995,4.633337,29.63
2023-01-30 23:08:26,,80.804376,5.031071,31.98
2023-01-30 23:08:27,6.9,81.617757,5.428799,34.81
2023-01-30 23:08:28,7.12,82.431143,5.82654,36.09
2023-01-30 23:08:29,6.33,83.244521,6.224275,31.3
2023-01-30 23:08:30,6.83,84.057899,6.622009,34.24
2023-01-30 23:08:31,6.66,84.871283,7.019745,33.18
2023-01-30 23:08:32,7.3,85.684665,7.41748,36.97
2023-01-30 23:08:33,7.22,86.498042,7.815213,36.44
2023-01-30 23:08:34,7.26,87.311424,8.212942,36.64
2023-01-30 23:08:35,6.94,88.124802,8.610681,34.67
2023-01-30 23:08:36,6.93,88.938183,9.008412,34.56
2023-01-30 23:08:37,6.84,89.751569,9.40615,33.97
2023-01-30 23:08:38,,90.564945,9.803885,32.91
2023-01-30 23:08:39,7.53,91.378329,10.201616,38.01
2023-01-30 23:08:40,7.52,92.191712,10.599354,37.91
2023-01-30 23:08:41,7.76,93.005087,10.997086,39.3
2023-01-30 23:08:42,7.8,93.818472,11.394828,39.5
2023-01-30 23:08:43,7.41,94.63185,11.792564,37.11
2023-01-30 23:08:44,7.67,95.445238,12.19029,38.62
2023-01-30 23:08:45,7.89,96.258614,12.588034,39.89
2023-01-30 23:08:46,7.84,97.071998,12.985764,39.55
2023-01-30 23:08:47,7.29,97.885376,13.383497,36.2
2023-01-30 23:08:48,7.54,98.698752,13.781229,37.65
2023-01-30 23:08:49,7.27,99.512139,14.178968,35.98
2023-01-30 23:08:50,,100.325523,14.576706,41.15
2023-01-30 23:08:51,7.84,101.1389,14.97444,39.31
2023-01-30 23:08:52,7.51,101.952283,15.372168,37.28
2023-01-30 23:08:53,8.0,102.765665,15.769903,40.17
2023-01-30 23:08:54,8.0,103.579039,16.167642,40.12
2023-01-30 23:08:55,7.78,104.39242,16.565375,38.76
2023-01-30 23:08:56,7.59,105.205805,16.963109,
2023-01-30 23:08:57,8.19,106.019183,17.360845,41.12
2023-01-30 23:08:58,8.09,106.832569,17.758585,40.47
2023-01-30 23:08:59,8.39,107.64595,18.156321,42.22
2023-01-30 23:09:00,8.18,108.459325,18.55405,40.92
2023-01-30 23:09:01,8.56,109.272705,18.95179,43.15
2023-01-30 23:09:02,8.31,110.086091,19.349519,41.6
2023-01-30 23:09:03,8.37,110.899467,19.747255,41.91
2023-01-30 23:09:04,8.73,111.712854,20.144988,44.03
2023-01-30 23:09:05,8.31,112.52623,20.542727,41.45
2023-01-30 23:09:06,8.08,113.339614,20.940465,40.03
2023-01-30 23:09:07,8.03,114.152989,21.338196,39.68
2023-01-30 23:09:08,8.8,,21.735928,44.26
2023-01-30 23:09:09,8.71,115.779754,22.133666,43.67
2023-01-30 23:09:10,8.84,116.593136,22.531395,44.4
2023-01-30 23:09:11,8.4,117.406513,22.929138,41.71
2023-01-30 23:09:13,8.3,119.033282,23.724603,41.01
2023-01-30 23:09:14,8.68,119.846656,24.122339,43.25
2023-01-30 23:09:15,8.97,120.660036,24.520075,44.94
2023-01-30 23:09:16,8.82,121.473416,24.917804,43.99
2023-01-30 23:09:17,8.91,122.286803,25.315545,44.49
2023-01-30 23:09:18,9.43,123.100183,25.713275,47.55
2023-01-30 23:09:19,8.92,123.913564,26.111015,44.45
2023-01-30 23:09:20,9.13,124.726941,26.50875,45.66
2023-01-30 23:09:21,9.45,125.540324,26.906485,47.53
2023-01-30 23:09:22,9.11,126.353707,27.304217,45.45
2023-01-30 23:09:23,9.38,127.167087,27.701952,47.02
2023-01-30 23:09:24,9.67,127.980472,28.099683,48.71
2023-01-30 23:09:25,9.81,128.793845,28.497424,49.5
2023-01-30 23:09:26,9.05,129.607231,28.895154,44.9
2023-01-30 23:09:27,9.88,130.420609,29.292891,49.83
2023-01-30 23:09:28,9.49,131.23399,29.690623,47.44
2023-01-30 23:09:29,9.31,132.047374,30.088357,46.31
2023-01-30 23:09:30,9.55,132.860754,30.486097,47.71
2023-01-30 23:09:31,10.12,133.674138,30.883826,51.08
2023-01-30 23:09:32,9.68,134.487511,31.281567,48.39
2023-01-30 23:09:33,9.57,135.300891,31.679298,47.68
2023-01-30 23:09:34,,136.114278,32.077029,49.73
2023-01-30 23:09:35,9.57,136.927658,32.474769,47.59
2023-01-30 23:09:36,9.46,137.741035,32.8725,46.88
2023-01-30 23:09:37,9.56,138.554414,,47.43
2023-01-30 23:09:38,9.61,139.367795,33.667976,47.68
2023-01-30 23:09:39,9.68,140.181184,,48.05
2023-01-30 23:09:40,9.71,140.994558,34.463447,48.19
2023-01-30 23:09:41,10.26,141.80794,34.861173,51.44
2023-01-30 23:09:42,9.85,142.62132,35.25891,48.93
2023-01-30 23:09:43,10.06,143.434702,35.65665,50.15
2023-01-30 23:09:44,10.66,144.24808,36.054381,53.7
2023-01-30 23:09:45,10.29,145.061466,36.452113,51.42
2023-01-30 23:09:46,10.53,145.874842,36.849851,52.82
2023-01-30 23:09:47,10.08,146.68823,37.247585,50.07
2023-01-30 23:09:48,10.15,147.501605,37.645325,50.44
2023-01-30 23:09:49,10.04,148.314989,38.043055,49.74
2023-01-30 23:09:51,10.38,149.941752,38.83853,51.68
2023-01-30 23:09:52,10.32,150.755132,39.23626,51.28
2023-01-30 23:09:53,10.28,151.56851,39.634,
2023-01-30 23:09:54,10.36,152.381891,40.031729,51.42
2023-01-30 23:09:55,10.75,153.195276,40.42947,53.71
2023-01-30 23:09:56,10.54,154.00866,40.827196,52.41
2023-01-30 23:09:57,10.75,154.822037,41.224937,53.61
2023-01-30 23:09:58,10.94,155.635417,41.62267,54.7
2023-01-30 23:09:59,11.17,156.4488,42.020403,56.04
2023-01-30 23:10:00,0.09,149.671212,41.353848,
2023-01-30 23:10:01,0.94,142.907315,40.686225,5.0
2023-01-30 23:10:02,0.85,136.157118,40.017528,4.38
2023-01-30 23:10:03,0.39,129.420611,39.347772,1.53
2023-01-30 23:10:04,1.27,122.697785,38.676954,6.72
2023-01-30 23:10:05,1.4,115.988662,38.005063,7.42
2023-01-30 23:10:06,0.63,109.293221,37.332109,2.71
2023-01-30 23:10:07,0.93,102.61148,36.658083,4.43
2023-01-30 23:10:08,1.55,95.943422,35.982995,8.06
2023-01-30 23:10:09,1.58,89.289064,35.306836,8.15
2023-01-30 23:10:10,1.1,82.648396,34.629608,5.18
2023-01-30 23:10:11,1.21,76.021413,33.951316,5.76
2023-01-30 23:10:12,1.46,69.408129,33.271966,7.17
2023-01-30 23:10:13,1.66,62.808534,32.591542,8.28
2023-01-30 23:10:14,1.88,56.222631,31.910046,9.52
2023-01-30 23:10:15,1.71,49.650411,31.227492,8.42
2023-01-30 23:10:16,1.89,43.091891,30.543875,9.41
2023-01-30 23:10:17,2.27,36.547058,29.859181,11.6
2023-01-30 23:10:18,1.64,30.015927,29.173424,7.74
2023-01-30 23:10:19,1.94,23.498479,28.486601,9.45
2023-01-30 23:10:20,2.49,16.994719,27.798709,12.66
2023-01-30 23:10:21,2.76,10.504658,27.109754,14.2
2023-01-30 23:10:22,2.46,4.028281,26.419731,12.31
2023-01-30 23:10:23,2.57,-2.4344,,12.88
2023-01-30 23:10:24,2.23,-8.883395,25.036489,10.76
2023-01-30 23:10:25,2.66,-15.318687,24.343263,13.25
2023-01-30 23:10:26,2.83,-21.740301,23.648978,14.18
2023-01-30 23:10:27,2.62,-28.14821,22.953622,12.84
2023-01-30 23:10:28,2.74,-34.542435,22.257193,13.47
2023-01-30 23:10:29,2.93,-40.922969,21.559709,14.53
2023-01-30 23:10:30,2.66,-47.289817,20.861151,12.82
2023-01-30 23:10:31,3.05,-53.642965,20.161533,15.07
2023-01-30 23:10:32,3.02,-59.982424,19.460837,14.81
2023-01-30 23:10:33,3.23,-66.308191,18.759086,15.98
2023-01-30 23:10:34,3.11,-72.620269,18.056263,15.17
2023-01-30 23:10:35,3.96,-78.918645,17.352371,20.19
2023-01-30 23:10:36,3.75,-85.203342,16.647414,18.84
2023-01-30 23:10:37,3.92,-91.474346,15.941397,19.78
2023-01-30 23:10:38,,-97.731656,15.234309,20.89
2023-01-30 23:10:39,3.92,-103.975274,14.526149,19.6
2023-01-30 23:10:40,3.59,-102.614234,14.881223,17.54
2023-01-30 23:10:41,4.13,-101.253197,15.23629,20.69
2023-01-30 23:10:42,4.26,-99.892154,15.591364,21.39
2023-01-30 23:10:43,4.51,-98.53112,15.946428,22.8
2023-01-30 23:10:44,4.28,-97.170077,16.301505,21.33
2023-01-30 23:10:45,4.06,-95.80904,,19.93
2023-01-30 23:10:46,4.31,-94.448008,17.01164,21.33
2023-01-30 23:10:47,4.47,-93.086963,17.366707,22.21
2023-01-30 23:10:48,4.84,-91.725933,17.721778,24.35
2023-01-30 23:10:49,4.85,-90.364888,18.076852,24.32
2023-01-30 23:10:51,5.44,-87.64281,18.786996,27.69
2023-01-30 23:10:52,5.15,-86.281772,19.142058,25.86
2023-01-30 23:10:53,4.86,-84.920735,19.497131,24.04
2023-01-30 23:10:54,4.81,-83.559696,19.852201,23.65
2023-01-30 23:10:55,4.95,-82.198663,20.207268,24.4
2023-01-30 23:10:56,5.13,-80.837627,20.562339,25.4
2023-01-30 23:10:57,5.13,-79.476585,20.917412,25.31
2023-01-30 23:10:58,5.24,-78.115549,21.272483,25.89
2023-01-30 23:10:59,5.43,-76.754506,21.627552,26.94
2023-01-30 23:11:00,5.4,-75.393471,21.982624,26.67
2023-01-30 23:11:01,6.21,-74.032427,22.337694,31.45
2023-01-30 23:11:02,5.48,-72.671392,22.692759,26.98
2023-01-30 23:11:03,6.01,-71.310352,23.047833,30.07
2023-01-30 23:11:04,5.99,-69.94932,23.402908,29.86
2023-01-30 23:11:05,6.64,-68.588275,23.757974,
2023-01-30 23:11:06,5.86,-67.227236,24.113046,28.91
2023-01-30 23:11:08,6.89,-64.505162,24.823187,34.92
2023-01-30 23:11:09,6.87,-63.144122,25.178257,34.72
2023-01-30 23:11:10,6.91,-61.78309,25.533325,34.87
2023-01-30 23:11:11,6.44,-60.422048,25.888399,31.96
2023-01-30 23:11:12,6.44,-59.061011,26.243461,31.87
2023-01-30 23:11:13,7.02,-57.699975,26.59853,35.27
2023-01-30 23:11:14,7.37,-56.338935,26.953607,37.28
2023-01-30 23:11:15,7.08,-54.9779,27.308678,35.46
2023-01-30 23:11:16,7.18,-53.616862,27.663741,35.97
2023-01-30 23:11:17,6.98,-52.255822,28.018813,34.68
2023-01-30 23:11:18,7.55,-50.894776,28.37388,38.02
2023-01-30 23:11:19,7.06,-49.533742,28.728953,
2023-01-30 23:11:20,7.28,-48.172699,29.084028,
2023-01-30 23:11:21,7.47,-46.811666,29.439096,37.28
2023-01-30 23:11:22,7.64,,29.794164,38.21
2023-01-30 23:11:23,7.46,-44.089589,30.149234,37.04
2023-01-30 23:11:24,7.42,-42.728551,30.504301,36.71
2023-01-30 23:11:25,8.0,-41.367517,30.859374,40.11
2023-01-30 23:11:26,7.76,-40.006473,31.214447,38.59
2023-01-30 23:11:27,8.14,-38.645439,,40.78
2023-01-30 23:11:28,7.8,-37.284397,31.92459,38.65
2023-01-30 23:11:29,8.21,-35.923358,32.279652,41.03
2023-01-30 23:11:30,8.35,-34.562325,32.63473,41.78
2023-01-30 23:11:31,7.96,,32.989799,39.35
2023-01-30 23:11:32,8.33,,33.344869,41.49
2023-01-30 23:11:33,8.21,-30.479207,33.699936,40.68
2023-01-30 23:11:34,8.23,-29.118172,34.055006,40.71
2023-01-30 23:11:35,9.24,-27.757125,34.410075,46.69
2023-01-30 23:11:36,8.66,-26.396096,34.765143,43.12
2023-01-30 23:11:37,9.23,-25.035051,35.120214,46.46
2023-01-30 23:11:38,8.77,-23.67401,35.475285,43.6
2023-01-30 23:11:39,9.28,-22.312979,35.830357,46.58
2023-01-30 23:11:40,9.44,-20.951942,36.18543,47.46
2023-01-30 23:11:41,9.37,-19.590904,36.540497,46.95
2023-01-30 23:11:42,9.33,-18.229864,36.895563,46.62
2023-01-30 23:11:43,9.35,-16.868827,37.250642,46.66
2023-01-30 23:11:44,9.38,-15.507783,37.605712,46.75
2023-01-30 23:11:45,10.04,-14.146751,37.960781,50.63
2023-01-30 23:11:46,10.03,-12.785709,38.315853,50.48
2023-01-30 23:11:47,10.25,-11.424665,38.670919,51.72
2023-01-30 23:11:48,9.5,-10.063629,39.025993,47.12
2023-01-30 23:11:49,10.19,-8.702593,39.381054,51.18
2023-01-30 23:11:50,10.48,-7.341557,39.736127,52.84
2023-01-30 23:11:51,9.81,-5.980516,40.091196,48.73
2023-01-30 23:11:52,9.79,-4.619479,40.446266,48.52
2023-01-30 23:11:53,10.55,-3.258441,40.801335,52.99
2023-01-30 23:11:54,10.47,-1.897406,41.15641,52.42
2023-01-30 23:11:55,10.82,-0.53636,41.511482,54.44
2023-01-30 23:11:56,10.2,0.824674,41.86655,50.64
2023-01-30 23:11:57,10.95,2.185709,42.221616,55.05
2023-01-30 23:11:58,10.44,3.546749,42.576693,51.9
2023-01-30 23:11:59,10.49,4.907788,42.931761,52.11
2023-01-30 23:12:00,10.57,6.268831,43.286828,52.51
2023-01-30 23:12:01,11.31,7.629868,43.641901,56.86
2023-01-30 23:12:02,11.25,8.990907,43.996967,56.42
2023-01-30 23:12:03,11.19,10.351937,44.352038,55.97
2023-01-30 23:12:04,11.11,11.71298,44.707114,55.41
2023-01-30 23:12:05,11.72,13.074019,45.062178,58.98
2023-01-30 23:12:06,11.32,14.435052,45.41725,56.49
2023-01-30 23:12:07,11.83,15.796093,45.772324,59.47
2023-01-30 23:12:08,11.54,17.157136,46.127393,57.64
2023-01-30 23:12:09,11.56,18.518168,46.482456,57.68
2023-01-30 23:12:10,11.74,19.87921,46.837527,58.66
2023-01-30 23:12:11,11.66,21.240246,47.192596,58.1
2023-01-30 23:12:12,12.19,22.601282,47.547672,61.2
2023-01-30 23:12:13,12.03,23.962322,47.90274,60.15
2023-01-30 23:12:14,11.85,25.323368,48.257807,58.98
2023-01-30 23:12:15,12.6,26.684405,48.612886,63.4
2023-01-30 23:12:16,,28.045444,48.967952,60.73
2023-01-30 23:12:17,12.42,29.406478,,62.14
2023-01-30 23:12:18,12.87,30.767512,49.678092,64.76
2023-01-30 23:12:19,12.67,32.128555,50.033163,63.47
2023-01-30 23:12:20,12.25,33.489592,50.388227,60.87
2023-01-30 23:12:21,13.16,34.850635,50.7433,66.24
2023-01-30 23:12:22,12.94,36.211665,51.098375,64.83
2023-01-30 23:12:23,12.73,37.572708,51.453442,63.48
2023-01-30 23:12:24,12.62,38.933743,51.808513,62.74
2023-01-30 23:12:25,13.36,40.294783,52.163582,67.09
2023-01-30 23:12:26,13.27,41.655825,52.518648,66.47
2023-01-30 23:12:27,13.27,43.016861,52.873719,66.38
2023-01-30 23:12:28,13.72,44.377898,53.228792,68.99
2023-01-30 23:12:29,13.7,45.738936,53.58386,68.79
2023-01-30 23:12:30,13.15,47.099975,53.938928,65.4
2023-01-30 23:12:31,13.4,48.461017,54.294006,66.81
2023-01-30 23:12:32,13.42,49.822056,54.649078,66.85
2023-01-30 23:12:33,14.0,51.183095,55.004146,70.24
2023-01-30 23:12:34,13.38,52.544132,55.359217,66.43
2023-01-30 23:12:35,14.0,53.905165,55.714281,70.07
2023-01-30 23:12:36,14.28,55.266207,56.069358,71.66
2023-01-30 23:12:37,14.48,56.627243,56.42442,72.78
2023-01-30 23:12:38,14.03,57.98828,56.779498,69.99
2023-01-30 23:12:39,14.6,59.349324,57.134569,73.32
2023-01-30 23:12:40,,60.710354,57.489636,69.46
2023-01-30 23:12:41,14.8,62.071401,57.844709,74.35
2023-01-30 23:12:42,14.16,63.432435,58.199775,70.43
2023-01-30 23:12:43,14.52,64.793475,58.554842,72.5
2023-01-30 23:12:44,15.01,66.154513,58.909914,75.35
2023-01-30 23:12:45,14.44,67.515554,59.264985,71.85
2023-01-30 23:12:46,14.61,68.87659,59.62005,72.78
2023-01-30 23:12:47,15.19,70.237628,59.975126,76.17
2023-01-30 23:12:48,15.27,71.59866,60.330199,76.57
2023-01-30 23:12:49,15.28,72.959703,60.685262,76.54
2023-01-30 23:12:50,15.42,74.320738,61.040338,77.29
2023-01-30 23:12:51,15.36,75.681782,61.395409,76.84
2023-01-30 23:12:52,15.15,77.042818,61.75048,75.5
2023-01-30 23:12:53,15.33,78.403858,62.10555,76.5
2023-01-30 23:12:54,15.25,79.76489,62.460616,75.93
2023-01-30 23:12:55,16.07,81.125929,62.81569,80.76
2023-01-30 23:12:56,15.83,82.486973,63.170758,79.23
2023-01-30 23:12:57,15.73,83.848005,63.525822,78.55
2023-01-30 23:12:58,15.88,85.209043,63.880895,79.36
2023-01-30 23:12:59,16.45,86.570081,64.235968,82.7
2023-01-30 23:13:00,15.74,87.931129,64.591033,78.35
2023-01-30 23:13:01,16.26,89.292165,64.946107,81.39
2023-01-30 23:13:02,16.27,90.653199,65.301178,81.36
2023-01-30 23:13:03,16.46,92.014237,65.656243,
2023-01-30 23:13:04,15.95,93.375276,66.011317,79.27
2023-01-30 23:13:05,16.89,94.736318,66.366389,84.82
2023-01-30 23:13:07,16.76,97.458389,67.076522,83.87
2023-01-30 23:13:08,16.98,98.819427,67.431592,85.1
2023-01-30 23:13:09,17.29,100.180465,67.786665,86.87
2023-01-30 23:13:10,17.16,101.541509,68.141741,
2023-01-30 23:13:11,16.69,102.902548,68.496804,
2023-01-30 23:13:12,17.2,104.263581,68.851879,86.08
2023-01-30 23:13:13,17.32,105.624617,69.206945,86.71
2023-01-30 23:13:14,17.22,,69.562016,86.02
2023-01-30 23:13:15,17.62,108.346703,69.917091,88.34
2023-01-30 23:13:16,17.91,109.707735,70.27216,89.98
2023-01-30 23:13:17,17.98,111.068778,70.627224,90.33
2023-01-30 23:13:18,17.59,112.429814,70.982297,87.9
2023-01-30 23:13:19,,113.79085,71.337363,86.31
2023-01-30 23:13:20,6.19,113.279799,68.512001,31.43
2023-01-30 23:13:21,6.1,112.737954,65.692073,30.84
2023-01-30 23:13:22,5.44,112.165322,62.877575,26.82
2023-01-30 23:13:23,6.29,111.561893,60.068522,31.87
2023-01-30 23:13:24,6.29,110.927667,57.264905,31.82
2023-01-30 23:13:25,5.99,110.262648,54.466731,
2023-01-30 23:13:26,6.12,109.566832,51.673989,30.69
2023-01-30 23:13:27,5.98,108.840236,48.886674,29.8
2023-01-30 23:13:28,5.69,108.082836,46.104814,28.0
2023-01-30 23:13:29,6.02,107.294638,43.32838,29.94
2023-01-30 23:13:30,6.54,106.475659,40.557387,33.0
2023-01-30 23:13:31,5.8,105.625876,37.791836,28.5
2023-01-30 23:13:32,6.18,104.745302,35.03172,30.73
2023-01-30 23:13:33,,103.833937,32.27704,31.4
2023-01-30 23:13:34,6.49,,29.527793,32.49
2023-01-30 23:13:35,6.92,101.918822,26.783985,35.02
2023-01-30 23:13:36,6.4,100.915069,24.045622,31.85
2023-01-30 23:13:37,6.46,99.88053,21.312686,32.15
2023-01-30 23:13:38,6.9,98.815201,18.585196,34.74
2023-01-30 23:13:39,6.67,97.719066,15.863138,33.3
2023-01-30 23:13:40,6.49,96.592146,13.146523,32.17
2023-01-30 23:13:41,6.77,95.434431,10.435338,33.8
2023-01-30 23:13:42,6.51,94.245922,7.729595,32.19
2023-01-30 23:13:43,6.6,93.026621,5.029296,32.68
2023-01-30 23:13:44,6.98,,2.33442,34.9
2023-01-30 23:13:45,6.95,90.495631,-0.355007,34.67
2023-01-30 23:13:46,7.5,89.183946,-3.039003,37.91
2023-01-30 23:13:47,7.0,87.84147,-5.717561,34.86
2023-01-30 23:13:48,7.27,86.468206,-8.39068,36.43
2023-01-30 23:13:49,7.38,85.064139,-11.058359,37.03
2023-01-30 23:13:50,6.81,83.629277,-13.720596,33.56
2023-01-30 23:13:51,7.51,82.163631,-16.377408,37.71
2023-01-30 23:13:52,7.08,80.667186,-19.02877,35.08
2023-01-30 23:13:53,7.92,79.139948,-21.674705,40.06
2023-01-30 23:13:54,7.16,,-24.3152,35.45
2023-01-30 23:13:55,7.47,75.993083,-26.950255,37.26
2023-01-30 23:13:56,7.2,74.373469,-29.579875,35.59
2023-01-30 23:13:57,8.16,72.723053,-32.204054,41.3
2023-01-30 23:13:58,7.72,71.04185,-34.822802,38.6
2023-01-30 23:13:59,7.87,69.329848,-37.436108,39.45
2023-01-30 23:14:00,7.39,69.459143,-36.863535,36.52
2023-01-30 23:14:01,8.13,69.588436,-36.290966,40.9
2023-01-30 23:14:02,7.64,69.717726,-35.718398,37.91
2023-01-30 23:14:03,8.38,69.847023,,42.3
2023-01-30 23:14:04,7.74,69.976322,-34.573263,38.41
2023-01-30 23:14:05,7.78,70.105616,-34.000697,38.59
2023-01-30 23:14:06,7.68,70.234901,-33.428129,37.94
2023-01-30 23:14:07,8.17,70.364197,-32.855564,40.82
2023-01-30 23:14:08,,,-32.282991,41.61
2023-01-30 23:14:09,7.87,70.622791,-31.710427,38.92
2023-01-30 23:14:10,8.63,70.752086,-31.137858,43.43
2023-01-30 23:14:11,8.36,70.881374,-30.565284,41.75
2023-01-30 23:14:12,8.48,71.010671,-29.992722,42.42
2023-01-30 23:14:13,8.45,71.139969,-29.420155,42.19
2023-01-30 23:14:14,8.47,71.269262,-28.847587,42.25
2023-01-30 23:14:15,8.68,71.398555,-28.27501,43.46
2023-01-30 23:14:17,8.41,71.657143,-27.129879,41.73
2023-01-30 23:14:18,9.14,71.786435,-26.557307,46.06
2023-01-30 23:14:19,9.28,71.915732,-25.984738,46.85
2023-01-30 23:14:20,8.76,72.045027,-25.412175,43.67
2023-01-30 23:14:21,8.71,72.174323,-24.839603,43.32
2023-01-30 23:14:22,9.13,72.303615,-24.267034,45.79
2023-01-30 23:14:23,8.95,72.432911,-23.694467,44.66
2023-01-30 23:14:24,8.62,72.562199,-23.121904,42.63
2023-01-30 23:14:25,8.8,72.691496,-22.549328,43.66
2023-01-30 23:14:26,9.42,72.820786,-21.976763,47.32
2023-01-30 23:14:27,9.41,72.950083,-21.404198,47.21
2023-01-30 23:14:28,8.83,73.079382,-20.831628,43.68
2023-01-30 23:14:29,9.08,73.208679,-20.259063,45.12
2023-01-30 23:14:30,9.14,73.337964,-19.686494,45.43
2023-01-30 23:14:31,9.64,73.467261,-19.11392,48.37
2023-01-30 23:14:32,9.04,73.596559,-18.541359,44.72
2023-01-30 23:14:33,9.17,73.725848,-17.968787,45.45
2023-01-30 23:14:34,9.92,73.855146,-17.396217,49.9
2023-01-30 23:14:35,9.35,73.984442,-16.823654,46.43
2023-01-30 23:14:36,9.88,74.113735,-16.251076,49.55
2023-01-30 23:14:37,9.52,74.243025,-15.678515,47.34
2023-01-30 23:14:38,9.43,74.372321,-15.105946,46.75
2023-01-30 23:14:39,9.63,74.501619,-14.533378,47.89
2023-01-30 23:14:40,10.16,74.630911,-13.960811,51.02
2023-01-30 23:14:41,10.35,74.7602,-13.388245,52.11
2023-01-30 23:14:42,10.38,74.889502,-12.815669,52.23
2023-01-30 23:14:43,9.99,75.018789,-12.243098,49.85
2023-01-30 23:14:44,10.32,75.14809,-11.670538,51.77
2023-01-30 23:14:45,9.91,75.277379,-11.097965,
2023-01-30 23:14:46,10.05,75.406681,-10.525396,50.04
2023-01-30 23:14:47,10.71,75.535969,-9.952827,53.95
2023-01-30 23:14:48,9.88,75.665263,-9.380263,48.91
2023-01-30 23:14:49,10.0,75.794555,-8.807695,49.59
2023-01-30 23:14:50,10.18,75.923851,-8.235127,50.61
2023-01-30 23:14:51,10.05,76.053151,-7.662555,49.78
2023-01-30 23:14:52,10.25,76.182447,-7.089986,50.93
2023-01-30 23:14:53,10.71,,-6.517424,53.63
2023-01-30 23:14:54,10.6,76.44103,-5.944853,52.92
2023-01-30 23:14:55,11.12,76.570327,-5.37228,55.99
2023-01-30 23:14:56,11.1,76.699622,-4.799713,55.82
2023-01-30 23:14:57,10.68,76.828914,-4.227143,53.24
2023-01-30 23:14:58,10.65,76.958206,-3.654577,53.01
2023-01-30 23:14:59,10.82,77.087501,-3.082012,53.98
2023-01-30 23:15:00,11.09,77.216798,-2.509442,55.54
2023-01-30 23:15:01,10.82,77.346085,-1.936873,53.87
2023-01-30 23:15:02,11.23,77.475385,-1.36431,56.27
2023-01-30 23:15:03,11.06,77.604677,-0.791737,55.21
2023-01-30 23:15:04,11.26,77.733976,-0.219167,56.35
2023-01-30 23:15:05,11.2,77.863263,,55.94
2023-01-30 23:15:06,11.11,77.992562,0.92597,55.34
2023-01-30 23:15:07,11.81,78.121855,1.498536,59.5
2023-01-30 23:15:08,11.68,78.251151,2.071108,58.66
2023-01-30 23:15:09,11.11,78.38044,2.643667,55.19
2023-01-30 23:15:10,11.89,78.509739,3.216238,59.82
2023-01-30 23:15:11,11.57,78.639033,3.788809,57.84
2023-01-30 23:15:12,12.03,78.768327,4.361375,60.54
2023-01-30 23:15:13,11.98,78.897622,4.933947,60.2
2023-01-30 23:15:14,11.66,79.026917,5.506516,58.23
